0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
0.0100501,0.342429,-1.96146,1.62122,1.56248,-3.14539,0.0100722,0.343261,-1.96654,1.62018,1.56248,-0.00114304
